,Principal Component 1,Principal Component 2,Principal Component 3,Principal Component 4,Principal Component 5,Principal Component 6,Principal Component 7,Principal Component 8,Principal Component 9,Principal Component 10,Principal Component 11,Principal Component 12,Principal Component 13,Principal Component 14,Principal Component 15,Principal Component 16,Principal Component 17,Principal Component 18,Principal Component 19,Principal Component 20,Principal Component 21,Principal Component 22,Principal Component 23,Principal Component 24,Principal Component 25,Principal Component 26,Principal Component 27,Principal Component 28,Principal Component 29,Principal Component 30,Principal Component 31,Principal Component 32,Principal Component 33,Principal Component 34,Principal Component 35,Principal Component 36
3423,-2.3500336134150612,0.044014494393086454,1.492119270580519,3.6489600870964276,-0.7371395103977982,-0.708183145467961,0.42530568251892215,1.1574874064279437,1.8962378712579502,-0.6888780404839495,0.7196265892568833,0.5396656658285512,0.07328840481341176,-1.7295685870909825,-2.350402919793072,2.1325594903195433,-1.2583343981767516,1.1616219653853173,-0.13138417426881382,-1.0241221910061713,-0.626666801529085,-0.3684466153343294,-1.6642721381224739,-0.4672615665140095,0.8195620801534123,0.01658984986673592,0.8568508164066104,-0.5655316490000227,0.3821272690481116,-1.5358862547870715,-1.1320385104997706,-0.1677358971476451,0.5603050296535681,0.007509708639288314,-0.7148300460291023,-0.24308527174924713
2355,-2.031990217439592,-0.05646667689106677,-1.7484596453692978,2.0934338285090472,-0.3165283234793669,1.9453139341590855,2.0664831302626077,0.15255946246613528,0.3674171670215897,-0.4408326497481314,0.3241795405114617,-1.6469893225107983,-0.7892023186686525,0.7675977091367032,-0.4371750056925114,-0.3996182384467975,-0.5169753039576931,1.4134291841121494,-1.254719888263442,0.21623048683001084,0.12549220454383883,-1.053412698351765,0.729707784585568,0.11297940573564304,-0.06922390207970439,-0.5489372707003854,-1.0867057218260285,0.514275944596553,-0.15728737543655438,0.587856392674866,0.19723056084452914,-0.2788526861006235,0.0896767243582397,-0.4210555921676308,-0.10836397993893913,0.18319763763850316
2441,-3.7609709673045653,0.12834329079250248,8.552096967518917,1.4988790793835214,1.5409953922387174,-0.9797863443135294,-0.9063969716318436,-0.10777031288931861,-0.8694834898066273,0.39613154387953997,0.42707733456482494,0.719821474359432,-1.6879353775386634,0.4352487344759176,2.7619190390850883,-2.5645803569735857,1.8578480585835457,-0.38925367647955517,-1.0702506203151232,-0.2068296188412681,0.5643921040360503,0.973268797716816,-0.48772721644078276,-0.22716059094758942,-0.2651160287993449,0.954127351825815,-0.6027925766933343,-1.115571553838611,2.8802060338768,2.8605983578674268,-0.3465654347905936,0.929407301017873,-2.0288787677981155,0.7496957698535884,0.4660029617355313,0.3973451046699109
5510,7.3086795453811035,-1.654554801325801,-0.30311812284962625,1.0477656732614558,2.2863130570992523,6.39282711311877,-5.799348066257352,1.3227369382915661,2.556483476767064,1.9899680926085697,-0.6009877265624497,0.43240532354270794,1.7766807726866995,-0.05664224052103777,-1.1015746160871247,-0.3702644668018227,-0.4166973887422297,1.6563181539937,-1.9440409721581904,-0.13184928872646778,1.8581116122195942,-0.9715970042997373,2.1176248547512255,0.7894124017180495,0.8849987645221743,-1.1858097764979536,-1.4528188761506293,0.7173512739747818,-0.025637931428568926,0.4957812790867672,0.3387515682002337,-0.6558243843239355,-0.15242311195558977,-0.19913032444500503,0.19602105432760816,-0.8469704479894499
3286,4.361810233786878,-1.5695410435036217,-0.7630813780392927,0.06469025636316164,0.0884103518460146,1.7222729953342804,-0.4208085624327092,1.9098456104115427,3.3816470315800897,-0.8662696798108729,2.0925611075044306,-0.6486768717084537,1.6316262724402426,2.687675241065655,-0.17858210548506986,0.0541236510316909,1.1367700889222412,-0.30024825583720816,0.0567798739770881,0.4322206810768452,-0.7436739118365265,-0.0902516882666275,-1.8756847510909354,-1.4288926822698937,-1.4275500335897575,-0.7347455995996179,-0.06136869715468139,-0.7877644459522742,0.7899399686980854,-0.731732093736562,-0.1437784139722372,1.2037911895132902,-1.132413584795938,-1.8588253899179608,0.614943048588551,-2.18564465948228
2488,-1.5158546799859716,-0.14418001558629673,-2.5569305981136585,-2.771845904018332,-2.476837809069752,3.268553578619383,2.4792421131605726,-0.7008668372798786,-1.1438489192891828,0.025209554088614416,0.6310242063485112,-2.778775110070382,-0.2563155988751089,1.4856488832778747,0.9613137933601756,-1.5959045416122164,-0.9334536204292085,0.5478333470625818,-0.33430334476010215,-1.525734085349637,-0.32944020568105536,-0.01585146289998611,0.9272311524346941,-0.12837322896080042,1.6997888681786046,0.13998386301735585,1.051743752580475,-0.15189160485292574,-0.32660879579781915,0.4649391912791996,0.8158462566565341,-0.622582185997363,-0.1161059342407304,0.8104811491563215,-1.364171973949241,-0.5200979222957474
2837,-0.5404836580532343,-0.07762176292147804,-3.372090778790969,-1.242801678237894,-2.521710610375604,5.465342012339001,2.287387645020297,-0.22730382283149053,-2.080854352431074,0.4746624142756182,2.269140956702668,-4.6565637930219115,-1.6372436552096876,1.3889242445984324,-0.9219352754932517,-0.6015915607977822,0.07181111123834182,0.4199526100068779,-0.5803787284709032,-1.5779955752289592,1.6144629626631561,-0.5389884085417549,-0.9924915526258529,0.047716226326586744,-0.219118095113294,-0.7063209040965488,-1.7216522329065576,1.0393376228392028,-0.7415622963361274,0.2543918182141964,-1.2593611715065884,-0.7108500430543654,0.3973280147663771,0.5635986374900361,0.994586631991223,0.8070074143911764
2650,-1.9076426327439802,-0.12884381980407475,-2.3428367416560123,-1.192855925323781,-3.5862575895366637,-0.4436076866559758,1.0587364010113176,-0.6584608444274127,0.9891078542472144,-0.9139181222766479,-2.154608270705196,-0.3854100595176013,1.8297835953778803,0.7119834824587296,0.4708326759434487,-0.1640051422730296,0.4593002756821253,-0.6558385556975274,0.3139767966282153,1.3650691358690745,-0.7558142293530412,0.015379531965977425,1.6264764208157212,-0.10974138982735669,-0.003911587160971726,1.2775932062416224,0.7141104983791076,0.22129473467082925,0.684474299028529,-1.0623300147746852,0.6321506123650298,0.53906744580303,0.036611970236735125,1.7061383086909772,0.3648031756020629,-0.4437682016425249
5073,18.231717652121194,-3.1999850880089094,4.586734052014174,-1.9647156627612046,-0.020060034408913477,-1.8854502331373513,0.9227156312726038,-0.5116880482310201,-1.279426860406888,-0.17582027672568865,0.464764347289775,-0.4016466515954483,4.548960184347689,-1.3141427693420216,-0.24122686898094775,0.03548448373604198,-1.3877862929198423,0.8577831425842253,-0.5613563344472444,2.3169475152493826,1.0502149442166655,-0.00204031966322378,0.5200888934102192,-1.1344113063192844,0.4813556834589579,0.7388759809465298,1.0082746822426476,-0.10151674410292123,-0.7719128772372655,0.6893982857253363,0.6608017250766502,-0.2984552174629157,0.2808487377277623,0.5252968901842086,-1.1936246774321233,-0.06437989859559774
1726,-1.3528659741860294,-0.08978446124782427,-3.114821246167766,1.8912113845261864,-0.5620144755893197,2.835105125087912,1.728038342252442,-0.5474183988481626,-0.3852207586585249,0.40414535286351716,-1.019839967728004,-1.617318110700207,0.8454994310698732,0.8986142937068715,-2.886025418205013,0.6836631102989436,3.416978755683112,6.031642814521785,-6.701124812729842,-0.5082893563012517,0.18649876871318286,-0.525270778013699,-1.402994650773345,-0.6931153332864242,-0.7525400528056887,-0.697501586245082,-0.6090886861821001,-0.18004362543070218,0.30178135583823973,0.16804860976948974,-0.5611361804596254,1.3416626070787185,-0.9884391627769757,-0.7525291597229167,0.1289750245072269,0.8414955991375215
2058,-1.8449363567238137,-0.06927780043022322,-1.0801937866706643,-1.4044518280168985,-5.3684253194312035,-2.1049580023153007,-0.9037142346583779,-0.1907414244453127,-1.3819227555830635,0.586658070287829,1.259850008819762,-0.8012019011252912,-1.3154087992515953,1.480965682632705,-0.2585121514413396,0.04335133037371323,-0.9757058102475913,1.1349451002159552,-0.6366975409695984,0.6249345719243957,-0.7284154858595824,0.9229479662066256,1.2625945722991463,0.14225423792095734,-0.3723046815845466,-0.002205002619039183,1.914229427161819,-0.8918930549739379,1.0754323928337262,-2.0725522531021348,0.33537883060375134,1.190136763331288,0.3406884420965282,1.2224743596712189,2.527836614987612,0.8875429788339545
934,-2.3813921790490085,0.03775253543185782,0.21183631064905695,3.543503380670251,-2.366812747861341,-1.8218135235508917,-0.6421292164849336,-0.22189912974546708,-0.24652288384331933,-0.18025336372415263,-0.37458247295899655,0.1969694227100872,0.003433123606631128,0.13011840353568516,1.189891800624256,-0.8314033951942966,-0.35254942214359786,-0.18104614632718297,0.11538938078560405,0.27774658481028863,0.25157581465680173,0.4281108874216211,0.23234489425249163,0.14337996041836942,-0.28074514862427946,-0.6423880943818556,-0.3234112916907303,0.08509591066895991,-0.32908305488362644,0.43231393978503196,-0.036531141212345665,-1.0344637601424183,-1.5139163265557751,-0.17915273102674106,-0.17039891046136665,0.29582480997708815
4373,-2.8695995286362432,-0.06889655848255345,0.16101325675448733,1.9428410108464091,2.9408965832631937,-0.927029797405246,-0.21369540695924266,1.0477850698508084,0.4826349414950951,-0.03265778579920704,2.036397087532332,-0.1277624005246038,-1.3788902712525586,0.10926223697629751,-0.8739119350653701,0.6026408426638369,-0.6319857212529266,-0.04764744667744747,0.3878305661394907,0.468760690873388,0.002798310467503433,-0.38201352669769656,-0.03412201776525978,0.22133417456740362,-0.08116614273747723,0.8184003499088539,0.47590508897151335,0.30835431361831,-1.0532314920048103,0.04011496597717066,0.9029550740182002,-0.4468263037204469,-1.0337700037755608,0.3523175855283379,-0.8722318683719714,-0.16950892984849933
3439,-1.051210006571545,0.08243584958514949,-0.9222783093226209,4.040937965098168,-4.152067262031248,-0.8049139110993443,-1.2743736767806597,0.018499053044143694,0.12345366525853009,-0.24976958284225925,-0.5922308292351129,0.5721771956402276,0.11545119093484128,-1.8086791513399518,0.30064759001686037,0.47637722539144217,0.8649322377600271,-1.0509831851210147,0.5996775853699274,-2.113167958928054,0.5265398037526944,-1.1661567304044254,-1.6159995621145429,0.06561193566908848,-1.365823641738768,0.5098491986847739,0.11956451786080728,-0.4947014854959813,1.365343859754937,-1.4990093462280887,1.4479649669807644,-0.2708830255098674,0.5482389301492774,0.6397194811301721,1.220770383063589,0.6348420758340165
1129,-2.296276710238133,-0.1366247945532477,-2.7474992002919745,-0.12786156906351884,0.9044620638090967,-1.7438144208360102,-0.8045212236311406,-0.01025568242922364,-0.021753898001536015,-0.10506692746731927,0.028243333907313074,0.9159476065332233,0.2896488785529949,-0.45933820165386474,1.2995882548784712,-1.1154300423717256,-0.27201806488500924,0.09271076442071502,-0.39405268712568137,0.11984980311859761,1.449158066329553,-0.21539190019849638,-0.09567118509368679,2.1008623763243848,0.7047323439743997,-1.342944798712665,1.187476783593738,-0.4811363436042093,-1.599882847840658,-0.3696270070273982,-0.6846439233417801,0.29925987078820315,0.9082570062051281,0.19271545613017868,1.5515058730465836,0.5444414637915652
3458,-2.754316287244792,-0.014203904351614468,-0.31387198317643594,3.5196207516091684,2.828641911453507,0.0419477024022857,-0.3846755971628605,-0.4859426748937885,-0.5610653779125406,0.46922888069621643,-0.5038861352113396,-0.8357358328185938,-0.4291982096496585,2.2290150888729277,-1.4118743207051514,1.3303751453791373,-0.03214366443332965,-1.1247335816909758,1.4647699952186146,2.0238012221720227,-0.3902772260479733,0.026341759154926078,-0.8941821348024233,1.425974764339313,0.7550190665665896,0.26636505514437053,0.7048189150120242,-0.48434306705435537,0.10516267495127266,-0.9765048775634374,0.2762228474954378,0.7639529397698469,-0.057765704252497344,-0.6913071212088281,-1.175132473347623,0.22420386072083126
2562,-1.5663227388761864,-0.18317511997862262,-4.727417398754676,-1.0595779484593444,-3.3290086013967537,-0.29450178557021056,0.7485334916679668,-0.682966825966989,0.3607181062762032,-0.4626951835609181,-1.1372037456541617,-0.6126657049334318,1.0361371915661222,1.4385359208275872,0.12745790602401447,0.4016917993945014,1.4593486038078232,-1.4028590270903947,0.9139380863561507,-0.2630205358364465,0.5591175507075318,-0.42425557151050414,0.07368210089621038,0.18188172025965324,1.2189145028402524,0.1387705795635627,0.6794954702232466,-0.43729534759484473,0.18053754577472214,0.03723000171914504,0.7418800105290786,-1.1112153785303474,0.46295496247652074,-0.4002816135535089,0.706297252257068,0.5435680494824437
519,-3.0052654508139924,-0.07840746945932489,1.0717378657495187,0.5920389765329028,2.473189141106303,-1.8944965030795602,-0.7921742196745535,1.0889481266353613,0.612758479645233,-0.0053562677676092935,1.7979584575967544,0.7558170439166715,-0.7585489438946109,-0.08972746364564653,-0.9802109680176698,1.0256382462713525,-0.15071031273447125,0.009961639404641317,0.18390411395105602,0.4615459148386134,-0.31488130627265337,-0.3185759905289094,0.4704944837257716,0.3698321820489133,-1.0874423996339602,0.18416354036411126,-1.3206955428176943,0.642384214657899,0.6637756774851907,-0.5736816029564774,0.7997419560897042,-0.6550366059079122,1.0589763116087154,-0.49666997340730934,-0.4022436316677729,-0.4434391336729564
4315,-1.9888645892264076,-0.03491651527320856,-1.5580372189230862,-0.46133744601361076,-0.8227964924595489,0.38055793854865605,0.4653738685818517,-1.2038562474951127,-1.0539127425462755,0.9204524527968692,-0.6284461019263294,1.5803374033059474,-0.15734018136060854,1.1693699061064229,0.1554280781889928,-0.44670858640702377,-0.7490419521983147,2.494902754226941,-1.934428209348313,-0.9282688438313507,-1.384790617300639,0.8016212019173231,1.9594799092835458,-0.24813604336342893,-0.3137775819510983,-1.5821082501891222,0.99908523067801,-0.6784736264634078,1.4014026203747834,-0.706493678858207,0.9381587101265704,0.3736943304273971,-0.11821997415478486,1.3996830880373812,-1.1621772270208037,-1.0116378538626642
3040,-2.410629197709239,0.005800423465690598,0.21625713195579008,1.4217008847433412,-2.1921294803901543,-0.8266849278590024,-0.3056834922775778,-1.2435242877905501,-1.6638707072612284,0.6248015321417094,-0.03980897330570767,0.9960552297511103,7.296110516179131,-0.942487270556439,0.39857713446158577,0.5801172128535548,-1.1873336344712253,-0.5319053496467326,0.9112355409543936,-0.7566431232493691,0.6158158752132272,-0.12641782942916058,0.3595881864580665,0.47713909706611735,2.101477406288405,-1.0709053918187241,-2.113250228352307,0.9490140695880114,0.4270128680582539,-0.8862960405683757,-1.7925711822013977,1.2189075523780555,-0.47225074614278767,-1.177836155834611,-1.0403057967429785,0.2725422244078319
5194,-2.406979166904055,-0.006020895288666254,0.6586571729900885,1.9026606260602987,-0.9171770944253057,-1.8045519631760967,-0.879314133194797,0.15841283074280155,-0.3251064155821728,0.2684460333117488,0.5468135822203637,0.5698686137840641,-0.14261311309089336,-0.22968936755857397,-0.07356183936490263,0.11010547962092755,-0.4031130426782179,1.3092430118397904,-0.7661421656850871,0.2961570566494881,-1.8778296457336332,0.7219439771873772,-0.042201834621183126,-0.2710634824295337,-0.06509682610746918,-0.926287616272853,-0.15055225534557387,0.04223920583814491,-0.8595593398994744,1.2720233010466584,0.1591175995935514,-0.9424022846316746,-0.8108242601546938,0.18347491117330986,-0.06034278393976884,0.31191187221283917
4605,-2.94753076006225,-0.06283632446280907,4.1395437891770435,-3.2693690971110545,0.5107819252772365,1.014971942551808,1.3299952258568821,-0.6699919190831354,0.6106944811357115,-0.5544605588962532,-1.8234997179934367,0.3028245329263309,4.401559656125816,-0.7543188510467415,0.7230836282117878,-0.84541558586732,1.0552506246566198,0.4883235583031019,-1.4082255060393851,1.1549776883489504,0.0826063316764198,-0.738184393071645,0.23071831075582752,-0.31564721507359306,2.091387305023551,0.33674168327625376,-0.24400522880354997,-0.02518059150168411,0.9992578769159525,-0.7084106139928911,0.8798502186254747,-0.42065538211816544,0.448237064298913,-0.629822736096144,-0.20868590666987116,0.03944910163150007
1793,-2.045616424547534,0.12383297796855375,1.823230436908198,4.1245875996377555,-2.1381609845676888,0.6747159058520127,-0.13595659505077834,0.01763325422507062,-1.6931465727809831,0.8215008038578593,2.1962363595464978,-1.5572868470101204,1.3180294465289482,-0.30628854150036133,-1.8441796555427592,1.4706943247674937,-1.5994302537079075,0.35860089669668715,0.6880709143140112,0.22573997210037253,-0.5602968072041588,0.10406054996466683,-1.3592845899116697,-0.7287469607538903,-0.5922104277974638,-1.2896682917637974,-0.33264466395506437,-0.13927447966698964,-0.5991995529633148,0.4025948667525248,-0.3357800875779741,-0.2877691542433823,-0.0019629505865239065,0.30894172322688906,0.43949402756660566,-0.02408566050148333
2958,-1.9442178531672454,-0.12739712981320125,-1.3914475042963532,-1.037587605140501,0.912946991513941,0.4176836837539796,-0.2588596759986499,-0.3991622995726648,0.026214196603970688,0.10014097330858059,-1.1082974211627892,-0.12001119988922666,0.5573883607854258,0.11686001008246938,-0.6220242580256929,0.6880044692131776,1.2611052635191824,-0.5976176567888724,0.43473833853816757,1.4384136471050157,-0.9718681727065164,-0.14518160273529107,-1.2412436130829687,-1.2885912392464434,0.24128252467923988,-0.977100445018636,-0.8067440539832411,0.06134096189939132,-0.38414427632618303,0.8300965019401146,0.13182678094433578,-1.461340061359105,0.6973703733110485,0.41455582327637264,0.30331304683965393,-0.584884466707344
4695,6.4635434132779475,33.574144395895225,-3.2406083790004376,2.512092193383853,-3.15385556190437,5.1915570618210305,-8.445728915771703,4.721400184783027,-11.848454841462104,-27.309789715714103,-0.3197469622827675,6.17743064874715,-0.3797650967523558,1.6373797321812225,-1.4955437858462095,1.621983175533253,1.404217621561967,1.940535876787624,-1.6805490770974998,-0.4659984837454326,-0.9492096627968303,-0.5788474125833429,1.0307739964654195,-0.8023581371824053,2.0386029245472272,1.1763755848208923,0.6968259055900243,0.21259782853621517,-1.0776017300024658,1.2374881120133479,0.24464226544511056,0.11695967977621032,-0.17243910952114178,0.03060619138644682,0.43346948882426156,1.292926335583244
2339,-0.8462124468379238,0.15597795455149732,0.3452251200641716,0.5414992734873478,-3.099828845733347,4.733687967884062,3.6013929887787417,-1.2206691023973635,-1.3789419891123462,1.6009948492994655,3.245370228194175,2.779640095208898,1.2321635506856308,1.8318849714091052,-1.83981743538505,1.4122304575020477,2.2824171126931043,-0.4404579046954822,-0.07836688678358263,-0.15916315044996132,-0.3153620331219464,1.408260869401527,0.8894314319452786,-0.0879536333471883,-0.3213214972746559,0.3023207709889626,0.6447084709848432,-0.29417159269116516,-0.2130646560592581,1.311488643414065,0.1364286728651128,-0.16513459265984098,1.4340462779672802,-0.7879922829341808,-0.8267998607630854,1.592451306425407
2212,-2.1505356162766374,-0.12913920883818772,-2.503863138791117,-1.5715972942629974,1.3559621599204927,-0.548206331426423,-1.1178767187438217,-0.8867302508855143,-1.5366806666376345,0.8609107470050141,-0.5196469331175775,0.16988973576605834,-0.4841600724568714,1.09349222271495,0.6741749118766992,-0.4805225668114038,-1.2631960573789622,-0.38391937025514256,0.7558649413577334,0.7919135085780692,0.6417599598177802,0.3058278412382864,0.7316368233985304,-0.6717794086617632,0.7633639476467887,-1.0847057829572095,-0.34131277871399424,0.06943970062654194,-0.4673500398154952,0.19852826700609041,-0.5617026476265649,-0.31959559504418295,0.08488235639820094,-0.5228002212401057,-0.518458128287954,-0.190926971622898
762,-1.869147330774676,-0.12078302517329159,-1.3636789210583486,-1.2289222102646273,0.19192830858254764,0.7707586269228428,0.5249718902323857,-0.3654709092502564,1.0628611721680583,-0.6849349203734793,-2.247686040006879,0.025833101112811476,1.02800269310869,-0.8497041982603172,-0.02740973772776723,-0.03315557724676129,0.7840482610314888,-0.5434670633040788,0.11680349494465439,1.5702626736276806,-0.2585176351484397,0.27925116260518923,-1.8206359143536524,-0.8512748788352232,1.0986149618753664,-0.4747367401751282,0.6197348146469673,-0.9407495484189301,0.8372546144863794,-1.012185439512974,0.15418870548723265,-0.7294565037026263,0.17923695288619468,-0.14731168077870174,-0.42780755229203377,-0.3851125337812789
1910,8.860195064432371,-1.744714548230156,-5.2913370799789625,-1.0992616723829796,-2.2042563787780036,5.105989275251862,-5.1922330147464555,1.1590902265826906,3.47699477801497,1.198478368198844,-1.8911131480440313,0.18491128576218382,0.025777813166636517,-0.19397435502064966,-0.8468304648302901,0.06383798988679844,-0.005687686122174074,-0.18751598062866245,0.10880192699991974,0.36322744308697485,-0.5638690614324976,-0.7370389812278165,1.4772608085843322,0.9830650283497504,1.2334466945649811,0.046287019161542355,0.9414829105283303,-0.6605588092858267,0.12093310559152243,0.5088195119212596,0.8554306998074279,-0.4341013827863955,-1.7933266617108043,-1.1142847804372005,1.2248943589655705,-0.22187712642259236
485,-3.2387270602057607,-0.00042635032703854483,7.555225573413278,-4.7750738763439795,-2.04038778878175,-2.7856391751339102,-1.5932610404853056,1.0099828882673036,-0.532148149032608,0.9015707442076544,3.1419984623776958,0.2048023637359581,-2.7257254212797566,1.4407329753601787,-2.069672986878849,1.9302369534445154,-0.48291160298607017,0.34743418599238063,0.3674970578083172,-0.025742322948082257,-0.9983696888482221,0.6961563069907405,0.38781601275033445,-0.09103212864520331,-0.7203736961340704,-0.9417764209569116,0.731731518481054,-0.5297519783853284,-0.3885717604970658,0.4135309051194838,0.506540339336667,-1.0290897369641727,1.5474452721857397,-0.5887393042642295,0.20868492763471966,0.06882801076178144
2393,-2.0143823440871564,-0.23749347615687338,-4.22272739053621,-0.7588111485648041,0.8014142582957926,-2.6147511489518402,-0.855932977915452,0.800891090912551,0.9130773462872495,-0.21592199780924962,0.6960899256685954,2.251810690939895,-0.39491144547886176,-1.4904410113211948,0.8473484665530637,-0.4074483619076543,0.6232689763525624,1.6940928575913174,-1.3649007644620172,-1.0898107827391192,-3.882860630772416,0.7405307158727701,-0.1618961646873788,-0.041726287830102335,0.4070570523605908,1.8335465109758684,0.2249764910032423,0.381335087000321,0.784029984399392,-1.2027704340651546,0.2838578163993142,0.754185744725705,0.7376102418889565,0.5225186945564702,0.6473312710090374,0.42748779956591004
3455,-2.726340112013987,-0.06422972131403541,-0.5371891525090623,2.8119012053268726,2.5125526717272155,0.5206113842670489,1.4229822674669474,1.0875079982276414,1.0737178594984782,-0.7610233336753232,2.0661525668123315,-0.5828969279993135,0.7726318799551373,-1.0523500505735452,0.13914316788760187,-0.3743614181308842,-0.5408243483573557,0.12773316911446264,0.005844287632242763,-0.485042172799902,0.29545385420063325,-1.0849752785573463,0.8981562081009355,-0.7764074714551814,0.710225166001576,0.5535449745800309,1.0539779015052084,-0.3739899740257172,0.269748638712468,-0.1825335141041606,1.4260449156902217,-0.9667417948070145,0.5463607161113477,-0.20489929186771547,0.5930434664868387,0.2960522810039255
1041,-2.611378557942902,-0.07331975909285422,0.5886815848859732,1.3048733654496576,3.9672479125160716,1.873979131171777,1.8380101998828204,0.5544863543350151,2.400547693602779,-1.4756119227060562,-1.061103922703534,-0.1629824880435384,3.6111709854355825,-2.7026505558596168,-1.5416590711897538,1.374973856621011,-1.3002223619328774,-0.6385696020365319,0.6792280755460638,1.1017849305175929,1.495074072467216,3.269180326339082,-2.1030185015434792,-1.8759378134510405,-0.10567923721698817,0.9692006685410115,1.0415678019895185,-0.8337904332226697,0.832010952532295,-1.6126890906975593,-0.9874356499572374,-0.9275771588555575,-0.01595223518129996,0.1305254889163872,1.4669579406542725,0.5150842023327353
4347,-2.5762566438081826,-0.2340147486544619,-0.6387759664187961,-4.054571242114911,2.6293083958852748,0.3499296665927098,0.9521935469931696,0.9253534709990837,1.1053910289858142,-0.4710980904942813,1.2325856582792347,-0.044734897584401107,-1.1543345621456607,-0.03924792304017305,0.2754400736155109,-0.6696419152160286,0.777636021292213,0.6833079047771905,-1.2566141901326817,-1.0460136415944208,0.587381014651314,-1.1612490853410853,0.5204387020883685,-0.13829009846801807,1.1080016679500377,1.1402376626233819,-0.5401770034597855,0.9477511640660394,-0.5073246072419868,-0.5494754455313956,0.44588299774953455,0.2580583189482613,-0.34240944416141333,-0.22794115940419937,-1.2245785714259585,-0.13777869951371496
4244,-1.5303675958188643,-0.15307523351368302,-4.03131581944078,0.30724207421227834,-1.5873963051573177,3.662290068943711,3.3015715652413014,-0.26041720114763145,-0.3405236278735993,-0.7729585955532986,0.8450826758828082,-3.018089624102851,0.0642406482129862,1.0934359361167112,2.3067012086689416,-2.289918753240169,0.5859957481267408,-0.7689008370072199,0.6882814672694887,-1.688901552792877,-4.680203529093456,1.8524794029232419,0.36626292203113264,1.2489521792069571,-0.9030743403591049,0.6907001485479722,0.2691830268766038,-0.097966054512729,1.3109474488020005,0.10124062755463269,0.42457888669701915,0.2805638712687718,0.08097149212401517,0.8503213111186934,0.6007099312207397,0.7845225850921622
492,-2.5805158445409977,-0.07822952613642656,1.7366899254346715,0.2670776938554795,1.5941092920699522,1.624541489925427,2.2004517582871586,0.9553087099878045,3.1684917865648767,-1.3526782663938024,-0.9610588151554673,-0.28746386896509707,-0.12838486970372798,-0.45899741999224036,-2.04180829810426,1.934580223828159,1.195778220158138,-0.11868485633524772,0.059184276076001505,-1.1337188858192166,-0.2617297083775986,-2.6674388712763064,-0.5142204754315421,-1.227855176488086,-0.07154311097571169,0.7361494155562458,-1.556117484700212,-0.5945226458650972,3.097809156520473,2.9840227013515292,-1.302235503595163,1.261863439420556,0.49818959835573,0.5348339186746911,-0.4864846486498941,-0.5344753546994698
1533,-3.316124566923337,0.05991840521823379,5.659926135682929,0.7469696589790121,1.5250298396487263,1.0502234164251003,1.0572712657189651,0.48478024153264737,-0.6165735918333063,0.08063621845246326,2.3944860983452263,-0.763885091386238,2.8085687558709918,-1.013427076283802,0.07578713856758085,-0.63735251818029,-1.3569849326423982,0.9876541923036778,-0.7949133662915523,-0.2560126744421721,0.45397569852481706,-0.20628112129809234,0.6504257391217955,0.15710699126554942,-0.5033824465051345,-0.1077687501303869,-0.854501564798744,0.32942593312161256,0.5588874331443133,-0.04304434503157963,0.8010440107612115,-0.6057335116710117,-0.7001049443819247,-0.6670975312418994,-0.924583029337199,-0.14792058305451097
497,-3.102993722632716,0.02836617973457326,3.0665580067793843,2.5066180108202962,1.4833683571457992,-0.29421584821249147,0.7266745099320407,1.0983809618166334,0.7864660543505267,-0.12567934002807876,2.073475336476625,-0.6761207776885689,-1.5629608600470637,0.359005574956154,-1.6818950764221807,0.7470191683145838,-0.7595255980917728,1.4673921572192823,-1.1348891881802188,0.7426761456789864,1.4899258454977524,-1.3172224353964874,0.5119035209896652,-0.6213614714607684,1.3156145370828853,1.3461550903986237,0.7614199600584356,-1.3524844578119646,2.026065868051125,2.7724030395194754,-0.40662919527011654,1.1481409629744288,-0.06775873008791651,0.7105839615422392,-0.5106898746151306,-0.2434206634473916
2360,-0.9092202930630399,-0.06702528903937226,-5.662607301785375,3.554785922703262,-0.9586713531767982,0.4328526709654517,0.10739933081590972,-0.24106989639018983,0.08754420878411691,-0.18402820276916076,-0.6871860135383199,-0.8157759890582017,0.6485006046736036,0.31963234475284524,-1.1380147216342125,0.7920219102933928,0.6668072955075913,-0.2871698227134867,0.28912921129146585,2.1747440058469607,-0.9727865243321312,0.5566973808674341,0.5649087846674836,0.3841613126060254,0.20602796546788485,-0.9236781392098019,-0.420355978902199,-0.4765478410421242,1.0873601355167246,-0.1755186891701758,0.02021970671745246,-0.4202474491238568,0.6741661677743861,-0.8026936697107172,-0.10196249012508149,1.3655852305710192
1528,-1.7297086753285802,-0.1929055515951865,-2.6387796156903134,-4.087824412010334,-2.154991442045021,-0.23108314346115028,0.2142167947186719,-0.7928748175154257,-0.07898499822214398,-0.19259479775637206,-1.7635739491230158,-0.3141195237310662,0.9021119411672625,0.6867816337773417,0.3554768301137205,-0.47189548546261684,0.04929039463495642,0.34043363400955323,-0.44068511655978015,1.7052737552793669,-0.9549821709183726,-0.17726890442025836,-0.831647870851679,1.2867465161632123,1.1746931229850546,-0.2255398635951175,0.5261200147956208,-0.41478293387560117,-0.309166379386326,0.09665243624276136,0.7988207642573402,-0.886386149743119,-1.1280017705844347,-0.1427842530740753,-0.434104965446009,0.4949076698801573
